'Elapsed time','ECG'
'0:13.614',0.001
'0:13.615',0.000
'0:13.615',0.000
'0:13.616',0.000
'0:13.616',0.000
'0:13.617',0.001
'0:13.617',0.001
'0:13.618',0.001
'0:13.618',0.001
'0:13.619',-0.001
'0:13.619',-0.001
'0:13.620',-0.001
'0:13.620',-0.001
'0:13.621',0.004
'0:13.621',0.004
'0:13.622',0.004
'0:13.622',0.004
'0:13.623',0.001
'0:13.623',0.001
'0:13.624',0.001
'0:13.624',0.001
'0:13.625',0.001
'0:13.626',0.001
'0:13.626',0.001
'0:13.627',0.001
'0:13.627',0.000
'0:13.628',0.000
'0:13.628',0.000
'0:13.629',0.000
'0:13.629',0.000
'0:13.630',0.000
'0:13.630',0.000
'0:13.631',0.000
'0:13.631',0.002
'0:13.632',0.002
'0:13.632',0.002
'0:13.633',0.002
'0:13.633',0.006
'0:13.634',0.006
'0:13.634',0.006
'0:13.635',0.006
'0:13.635',0.005
'0:13.636',0.005
'0:13.636',0.005
'0:13.637',0.005
'0:13.637',0.006
'0:13.638',0.006
'0:13.638',0.006
'0:13.639',0.006
'0:13.639',0.000
'0:13.640',0.000
'0:13.640',0.000
'0:13.641',0.000
'0:13.641',0.007
'0:13.642',0.007
'0:13.642',0.007
'0:13.643',0.007
'0:13.643',0.004
'0:13.644',0.004
'0:13.644',0.004
'0:13.645',0.004
'0:13.645',0.005
'0:13.646',0.005
'0:13.646',0.005
'0:13.647',0.005
'0:13.647',0.007
'0:13.648',0.007
'0:13.648',0.007
'0:13.649',0.007
'0:13.649',0.002
'0:13.650',0.002
'0:13.650',0.002
'0:13.651',0.002
'0:13.651',0.002
'0:13.652',0.002
'0:13.652',0.002
'0:13.653',0.002
'0:13.653',0.005
'0:13.654',0.005
'0:13.654',0.005
'0:13.655',0.005
'0:13.655',0.006
'0:13.656',0.006
'0:13.656',0.006
'0:13.657',0.006
'0:13.657',0.004
'0:13.658',0.004
'0:13.658',0.004
'0:13.659',0.004
'0:13.659',0.002
'0:13.660',0.002
'0:13.660',0.002
'0:13.661',0.002
'0:13.661',0.002
'0:13.662',0.002
'0:13.662',0.002
'0:13.663',0.002
'0:13.663',0.010
'0:13.664',0.010
'0:13.664',0.010
'0:13.665',0.010
'0:13.665',0.004
'0:13.666',0.004
'0:13.666',0.004
'0:13.667',0.004
'0:13.667',0.004
'0:13.668',0.004
'0:13.668',0.004
'0:13.669',0.004
'0:13.669',0.004
'0:13.670',0.004
'0:13.670',0.004
'0:13.671',0.004
'0:13.671',0.006
'0:13.672',0.006
'0:13.672',0.006
'0:13.673',0.006
'0:13.673',0.002
'0:13.674',0.002
'0:13.674',0.002
'0:13.675',0.002
'0:13.675',0.006
'0:13.676',0.006
'0:13.676',0.006
'0:13.677',0.006
'0:13.677',0.009
'0:13.678',0.009
'0:13.678',0.009
'0:13.679',0.009
'0:13.679',0.010
'0:13.680',0.010
'0:13.680',0.010
'0:13.681',0.010
'0:13.681',0.009
'0:13.682',0.009
'0:13.682',0.009
'0:13.683',0.009
'0:13.683',0.011
'0:13.684',0.011
'0:13.684',0.011
'0:13.685',0.011
'0:13.685',0.005
'0:13.686',0.005
'0:13.686',0.005
'0:13.687',0.005
'0:13.688',0.010
'0:13.688',0.010
'0:13.689',0.010
'0:13.689',0.010
'0:13.690',0.006
'0:13.690',0.006
'0:13.691',0.006
'0:13.691',0.006
'0:13.692',0.016
'0:13.692',0.016
'0:13.693',0.016
'0:13.693',0.016
'0:13.694',0.009
'0:13.694',0.009
'0:13.695',0.009
'0:13.695',0.009
'0:13.696',0.011
'0:13.696',0.011
'0:13.697',0.011
'0:13.697',0.011
'0:13.698',0.010
'0:13.698',0.010
'0:13.699',0.010
'0:13.699',0.010
'0:13.700',0.015
'0:13.700',0.015
'0:13.701',0.015
'0:13.701',0.015
'0:13.702',0.016
'0:13.702',0.016
'0:13.703',0.016
'0:13.703',0.016
'0:13.704',0.007
'0:13.704',0.007
'0:13.705',0.007
'0:13.705',0.007
'0:13.706',0.012
'0:13.706',0.012
'0:13.707',0.012
'0:13.707',0.012
'0:13.708',0.010
'0:13.708',0.010
'0:13.709',0.010
'0:13.709',0.010
'0:13.710',-0.004
'0:13.710',-0.004
'0:13.711',-0.004
'0:13.711',-0.004
'0:13.712',-0.002
'0:13.712',-0.002
'0:13.713',-0.002
'0:13.713',-0.002
'0:13.714',-0.009
'0:13.714',-0.009
'0:13.715',-0.009
'0:13.715',-0.009
'0:13.716',-0.011
'0:13.716',-0.011
'0:13.717',-0.011
'0:13.717',-0.011
'0:13.718',-0.010
'0:13.718',-0.010
'0:13.719',-0.010
'0:13.719',-0.010
'0:13.720',-0.013
'0:13.720',-0.013
'0:13.721',-0.013
'0:13.721',-0.013
'0:13.722',-0.020
'0:13.722',-0.020
'0:13.723',-0.020
'0:13.723',-0.020
'0:13.724',-0.029
'0:13.724',-0.029
'0:13.725',-0.029
'0:13.725',-0.029
'0:13.726',-0.020
'0:13.726',-0.020
'0:13.727',-0.020
'0:13.727',-0.020
'0:13.728',-0.021
'0:13.728',-0.021
'0:13.729',-0.021
'0:13.729',-0.021
'0:13.730',-0.017
'0:13.730',-0.017
'0:13.731',-0.017
'0:13.731',-0.017
'0:13.732',-0.015
'0:13.732',-0.015
'0:13.733',-0.015
'0:13.733',-0.015
'0:13.734',-0.016
'0:13.734',-0.016
'0:13.735',-0.016
'0:13.735',-0.016
'0:13.736',-0.021
'0:13.736',-0.021
'0:13.737',-0.021
'0:13.737',-0.021
'0:13.738',-0.013
'0:13.738',-0.013
'0:13.739',-0.013
'0:13.739',-0.013
'0:13.740',-0.021
'0:13.740',-0.021
'0:13.741',-0.021
'0:13.741',-0.021
'0:13.742',-0.020
'0:13.742',-0.020
'0:13.743',-0.020
'0:13.743',-0.020
'0:13.744',-0.017
'0:13.744',-0.017
'0:13.745',-0.017
'0:13.745',-0.017
'0:13.746',-0.010
'0:13.746',-0.010
'0:13.747',-0.010
'0:13.747',-0.010
'0:13.748',-0.013
'0:13.748',-0.013
'0:13.749',-0.013
'0:13.749',-0.013
'0:13.750',-0.012
'0:13.751',-0.012
'0:13.751',-0.012
'0:13.752',-0.012
'0:13.752',-0.007
'0:13.753',-0.007
'0:13.753',-0.007
'0:13.754',-0.007
'0:13.754',-0.006
'0:13.755',-0.006
'0:13.755',-0.006
'0:13.756',-0.006
'0:13.756',-0.001
'0:13.757',-0.001
'0:13.757',-0.001
'0:13.758',-0.001
'0:13.758',-0.010
'0:13.759',-0.010
'0:13.759',-0.010
'0:13.760',-0.010
'0:13.760',-0.004
'0:13.761',-0.004
'0:13.761',-0.004
'0:13.762',-0.004
'0:13.762',-0.006
'0:13.763',-0.006
'0:13.763',-0.006
'0:13.764',-0.006
'0:13.764',-0.005
'0:13.765',-0.005
'0:13.765',-0.005
'0:13.766',-0.005
'0:13.766',-0.004
'0:13.767',-0.004
'0:13.767',-0.004
'0:13.768',-0.004
'0:13.768',-0.002
'0:13.769',-0.002
'0:13.769',-0.002
'0:13.770',-0.002
'0:13.770',-0.002
'0:13.771',-0.002
'0:13.771',-0.002
'0:13.772',-0.002
'0:13.772',-0.006
'0:13.773',-0.006
'0:13.773',-0.006
'0:13.774',-0.006
'0:13.774',-0.004
'0:13.775',-0.004
'0:13.775',-0.004
'0:13.776',-0.004
'0:13.776',-0.007
'0:13.777',-0.007
'0:13.777',-0.007
'0:13.778',-0.007
'0:13.778',-0.007
'0:13.779',-0.007
'0:13.779',-0.007
'0:13.780',-0.007
'0:13.780',-0.002
'0:13.781',-0.002
'0:13.781',-0.002
'0:13.782',-0.002
'0:13.782',-0.006
'0:13.783',-0.006
'0:13.783',-0.006
'0:13.784',-0.006
'0:13.784',-0.005
'0:13.785',-0.005
'0:13.785',-0.005
'0:13.786',-0.005
'0:13.786',-0.004
'0:13.787',-0.004
'0:13.787',-0.004
'0:13.788',-0.004
'0:13.788',-0.006
'0:13.789',-0.006
'0:13.789',-0.006
'0:13.790',-0.006
'0:13.790',0.004
'0:13.791',0.004
'0:13.791',0.004
'0:13.792',0.004
'0:13.792',-0.001
'0:13.793',-0.001
'0:13.793',-0.001
'0:13.794',-0.001
'0:13.794',-0.006
'0:13.795',-0.006
'0:13.795',-0.006
'0:13.796',-0.006
'0:13.796',-0.005
'0:13.797',-0.005
'0:13.797',-0.005
'0:13.798',-0.005
'0:13.798',0.004
'0:13.799',0.004
'0:13.799',0.004
'0:13.800',0.004
'0:13.800',-0.009
'0:13.801',-0.009
'0:13.801',-0.009
'0:13.802',-0.009
'0:13.802',-0.004
'0:13.803',-0.004
'0:13.803',-0.004
'0:13.804',-0.004
'0:13.804',-0.002
'0:13.805',-0.002
'0:13.805',-0.002
'0:13.806',-0.002
'0:13.806',0.001
'0:13.807',0.001
'0:13.807',0.001
'0:13.808',0.001
'0:13.808',0.011
'0:13.809',0.011
'0:13.809',0.011
'0:13.810',0.011
'0:13.810',0.016
'0:13.811',0.016
'0:13.811',0.016
'0:13.812',0.016
'0:13.813',0.037
'0:13.813',0.037
'0:13.814',0.037
'0:13.814',0.037
'0:13.815',0.071
'0:13.815',0.071
'0:13.816',0.071
'0:13.816',0.071
'0:13.817',0.094
'0:13.817',0.094
'0:13.818',0.094
'0:13.818',0.094
'0:13.819',0.120
'0:13.819',0.120
'0:13.820',0.120
'0:13.820',0.120
'0:13.821',0.134
'0:13.821',0.134
'0:13.822',0.134
'0:13.822',0.134
'0:13.823',0.147
'0:13.823',0.147
'0:13.824',0.147
'0:13.824',0.147
'0:13.825',0.142
'0:13.825',0.142
'0:13.826',0.142
'0:13.826',0.142
'0:13.827',0.136
'0:13.827',0.136
'0:13.828',0.136
'0:13.828',0.136
'0:13.829',0.068
'0:13.829',0.068
'0:13.830',0.068
'0:13.830',0.068
'0:13.831',-0.067
'0:13.831',-0.067
'0:13.832',-0.067
'0:13.832',-0.067
'0:13.833',-0.283
'0:13.833',-0.283
'0:13.834',-0.283
'0:13.834',-0.283
'0:13.835',-0.499
'0:13.835',-0.499
'0:13.836',-0.499
'0:13.836',-0.499
'0:13.837',-0.786
'0:13.837',-0.786
'0:13.838',-0.786
'0:13.838',-0.786
'0:13.839',-1.085
'0:13.839',-1.085
'0:13.840',-1.085
'0:13.840',-1.085
'0:13.841',-1.319
'0:13.841',-1.319
'0:13.842',-1.319
'0:13.842',-1.319
'0:13.843',-1.498
'0:13.843',-1.498
'0:13.844',-1.498
'0:13.844',-1.498
'0:13.845',-1.634
'0:13.845',-1.634
'0:13.846',-1.634
'0:13.846',-1.634
'0:13.847',-1.623
'0:13.847',-1.623
'0:13.848',-1.623
'0:13.848',-1.623
'0:13.849',-1.489
'0:13.849',-1.489
'0:13.850',-1.489
'0:13.850',-1.489
'0:13.851',-1.337
'0:13.851',-1.337
'0:13.852',-1.337
'0:13.852',-1.337
'0:13.853',-1.168
'0:13.853',-1.168
'0:13.854',-1.168
'0:13.854',-1.168
'0:13.855',-0.961
'0:13.855',-0.961
'0:13.856',-0.961
'0:13.856',-0.961
'0:13.857',-0.691
'0:13.857',-0.691
'0:13.858',-0.691
'0:13.858',-0.691
'0:13.859',-0.397
'0:13.859',-0.397
'0:13.860',-0.397
'0:13.860',-0.397
'0:13.861',-0.198
'0:13.861',-0.198
'0:13.862',-0.198
'0:13.862',-0.198
'0:13.863',-0.107
'0:13.863',-0.107
'0:13.864',-0.107
'0:13.864',-0.107
'0:13.865',-0.065
'0:13.865',-0.065
'0:13.866',-0.065
'0:13.866',-0.065
'0:13.867',-0.046
'0:13.867',-0.046
'0:13.868',-0.046
'0:13.868',-0.046
'0:13.869',-0.027
'0:13.869',-0.027
'0:13.870',-0.027
'0:13.870',-0.027
'0:13.871',-0.017
'0:13.871',-0.017
'0:13.872',-0.017
'0:13.872',-0.017
'0:13.873',-0.001
'0:13.873',-0.001
'0:13.874',-0.001
'0:13.874',-0.001
'0:13.875',-0.001
'0:13.876',-0.001
'0:13.876',-0.001
'0:13.877',-0.001
'0:13.877',0.006
'0:13.878',0.006
'0:13.878',0.006
'0:13.879',0.006
'0:13.879',0.017
'0:13.880',0.017
'0:13.880',0.017
'0:13.881',0.017
'0:13.881',0.021
'0:13.882',0.021
'0:13.882',0.021
'0:13.883',0.021
'0:13.883',0.029
'0:13.884',0.029
'0:13.884',0.029
'0:13.885',0.029
'0:13.885',0.039
'0:13.886',0.039
'0:13.886',0.039
'0:13.887',0.039
'0:13.887',0.042
'0:13.888',0.042
'0:13.888',0.042
'0:13.889',0.042
'0:13.889',0.040
'0:13.890',0.040
'0:13.890',0.040
'0:13.891',0.040
'0:13.891',0.057
'0:13.892',0.057
'0:13.892',0.057
'0:13.893',0.057
'0:13.893',0.046
'0:13.894',0.046
'0:13.894',0.046
'0:13.895',0.046
'0:13.895',0.056
'0:13.896',0.056
'0:13.896',0.056
'0:13.897',0.056
'0:13.897',0.059
'0:13.898',0.059
'0:13.898',0.059
'0:13.899',0.059
'0:13.899',0.063
'0:13.900',0.063
'0:13.900',0.063
'0:13.901',0.063
'0:13.901',0.059
'0:13.902',0.059
'0:13.902',0.059
'0:13.903',0.059
'0:13.903',0.057
'0:13.904',0.057
'0:13.904',0.057
'0:13.905',0.057
'0:13.905',0.063
'0:13.906',0.063
'0:13.906',0.063
'0:13.907',0.063
'0:13.907',0.061
'0:13.908',0.061
'0:13.908',0.061
'0:13.909',0.061
'0:13.909',0.061
'0:13.910',0.061
'0:13.910',0.061
'0:13.911',0.061
'0:13.911',0.066
'0:13.912',0.066
'0:13.912',0.066
'0:13.913',0.066
'0:13.913',0.062
'0:13.914',0.062
'0:13.914',0.062
'0:13.915',0.062
'0:13.915',0.065
'0:13.916',0.065
'0:13.916',0.065
'0:13.917',0.065
'0:13.917',0.061
'0:13.918',0.061
'0:13.918',0.061
'0:13.919',0.061
'0:13.919',0.055
'0:13.920',0.055
'0:13.920',0.055
'0:13.921',0.055
'0:13.921',0.059
'0:13.922',0.059
'0:13.922',0.059
'0:13.923',0.059
'0:13.923',0.055
'0:13.924',0.055
'0:13.924',0.055
'0:13.925',0.055
'0:13.925',0.055
'0:13.926',0.055
'0:13.926',0.055
'0:13.927',0.055
'0:13.927',0.056
'0:13.928',0.056
'0:13.928',0.056
'0:13.929',0.056
'0:13.929',0.060
'0:13.930',0.060
'0:13.930',0.060
'0:13.931',0.060
'0:13.931',0.065
'0:13.932',0.065
'0:13.932',0.065
'0:13.933',0.065
'0:13.933',0.057
'0:13.934',0.057
'0:13.934',0.057
'0:13.935',0.057
'0:13.935',0.049
'0:13.936',0.049
'0:13.936',0.049
'0:13.937',0.049
'0:13.938',0.056
'0:13.938',0.056
'0:13.939',0.056
'0:13.939',0.056
'0:13.940',0.061
'0:13.940',0.061
'0:13.941',0.061
'0:13.941',0.061
'0:13.942',0.062
'0:13.942',0.062
'0:13.943',0.062
'0:13.943',0.062
'0:13.944',0.055
'0:13.944',0.055
'0:13.945',0.055
'0:13.945',0.055
'0:13.946',0.061
'0:13.946',0.061
'0:13.947',0.061
'0:13.947',0.061
'0:13.948',0.062
'0:13.948',0.062
'0:13.949',0.062
'0:13.949',0.062
'0:13.950',0.070
'0:13.950',0.070
'0:13.951',0.070
'0:13.951',0.070
'0:13.952',0.059
'0:13.952',0.059
'0:13.953',0.059
'0:13.953',0.059
'0:13.954',0.052
'0:13.954',0.052
'0:13.955',0.052
'0:13.955',0.052
'0:13.956',0.065
'0:13.956',0.065
'0:13.957',0.065
'0:13.957',0.065
'0:13.958',0.057
'0:13.958',0.057
'0:13.959',0.057
'0:13.959',0.057
'0:13.960',0.060
'0:13.960',0.060
'0:13.961',0.060
'0:13.961',0.060
'0:13.962',0.062
'0:13.962',0.062
'0:13.963',0.062
'0:13.963',0.062
'0:13.964',0.065
'0:13.964',0.065
'0:13.965',0.065
'0:13.965',0.065
'0:13.966',0.071
'0:13.966',0.071
'0:13.967',0.071
'0:13.967',0.071
'0:13.968',0.068
'0:13.968',0.068
'0:13.969',0.068
'0:13.969',0.068
'0:13.970',0.063
'0:13.970',0.063
'0:13.971',0.063
'0:13.971',0.063
'0:13.972',0.067
'0:13.972',0.067
'0:13.973',0.067
'0:13.973',0.067
'0:13.974',0.065
'0:13.974',0.065
'0:13.975',0.065
'0:13.975',0.065
'0:13.976',0.072
'0:13.976',0.072
'0:13.977',0.072
'0:13.977',0.072
'0:13.978',0.071
'0:13.978',0.071
'0:13.979',0.071
'0:13.979',0.071
'0:13.980',0.076
'0:13.980',0.076
'0:13.981',0.076
'0:13.981',0.076
'0:13.982',0.077
'0:13.982',0.077
'0:13.983',0.077
'0:13.983',0.077
'0:13.984',0.070
'0:13.984',0.070
'0:13.985',0.070
'0:13.985',0.070
'0:13.986',0.070
'0:13.986',0.070
'0:13.987',0.070
'0:13.987',0.070
'0:13.988',0.077
'0:13.988',0.077
'0:13.989',0.077
'0:13.989',0.077
'0:13.990',0.074
'0:13.990',0.074
'0:13.991',0.074
'0:13.991',0.074
'0:13.992',0.073
'0:13.992',0.073
'0:13.993',0.073
'0:13.993',0.073
'0:13.994',0.074
'0:13.994',0.074
'0:13.995',0.074
'0:13.995',0.074
'0:13.996',0.076
'0:13.996',0.076
'0:13.997',0.076
'0:13.997',0.076
'0:13.998',0.076
'0:13.998',0.076
'0:13.999',0.076
'0:13.999',0.076
'0:14.000',0.074
'0:14.001',0.074
'0:14.001',0.074
'0:14.002',0.074
'0:14.002',0.073
'0:14.003',0.073
'0:14.003',0.073
'0:14.004',0.073
'0:14.004',0.078
'0:14.005',0.078
'0:14.005',0.078
'0:14.006',0.078
'0:14.006',0.076
'0:14.007',0.076
'0:14.007',0.076
'0:14.008',0.076
'0:14.008',0.081
'0:14.009',0.081
'0:14.009',0.081
'0:14.010',0.081
'0:14.010',0.083
'0:14.011',0.083
'0:14.011',0.083
'0:14.012',0.083
'0:14.012',0.078
'0:14.013',0.078
'0:14.013',0.078
'0:14.014',0.078
'0:14.014',0.074
'0:14.015',0.074
'0:14.015',0.074
'0:14.016',0.074
'0:14.016',0.078
'0:14.017',0.078
'0:14.017',0.078
'0:14.018',0.078
'0:14.018',0.081
'0:14.019',0.081
'0:14.019',0.081
'0:14.020',0.081
'0:14.020',0.079
'0:14.021',0.079
'0:14.021',0.079
'0:14.022',0.079
'0:14.022',0.074
'0:14.023',0.074
'0:14.023',0.074
'0:14.024',0.074
'0:14.024',0.073
'0:14.025',0.073
'0:14.025',0.073
'0:14.026',0.073
'0:14.026',0.077
'0:14.027',0.077
'0:14.027',0.077
'0:14.028',0.077
'0:14.028',0.076
'0:14.029',0.076
'0:14.029',0.076
'0:14.030',0.076
'0:14.030',0.078
'0:14.031',0.078
'0:14.031',0.078
'0:14.032',0.078
'0:14.032',0.072
'0:14.033',0.072
'0:14.033',0.072
'0:14.034',0.072
'0:14.034',0.070
'0:14.035',0.070
'0:14.035',0.070
'0:14.036',0.070
'0:14.036',0.071
'0:14.037',0.071
'0:14.037',0.071
'0:14.038',0.071
'0:14.038',0.071
'0:14.039',0.071
'0:14.039',0.071
'0:14.040',0.071
'0:14.040',0.061
'0:14.041',0.061
'0:14.041',0.061
'0:14.042',0.061
'0:14.042',0.062
'0:14.043',0.062
'0:14.043',0.062
'0:14.044',0.062
'0:14.044',0.061
'0:14.045',0.061
'0:14.045',0.061
'0:14.046',0.061
'0:14.046',0.056
'0:14.047',0.056
'0:14.047',0.056
'0:14.048',0.056
'0:14.048',0.060
'0:14.049',0.060
'0:14.049',0.060
'0:14.050',0.060
'0:14.050',0.052
'0:14.051',0.052
'0:14.051',0.052
'0:14.052',0.052
'0:14.052',0.048
'0:14.053',0.048
'0:14.053',0.048
'0:14.054',0.048
'0:14.054',0.050
'0:14.055',0.050
'0:14.055',0.050
'0:14.056',0.050
'0:14.056',0.040
'0:14.057',0.040
'0:14.057',0.040
'0:14.058',0.040
'0:14.058',0.035
'0:14.059',0.035
'0:14.059',0.035
'0:14.060',0.035
'0:14.060',0.031
'0:14.061',0.031
'0:14.061',0.031
'0:14.062',0.031
'0:14.063',0.023
'0:14.063',0.023
'0:14.064',0.023
'0:14.064',0.023
'0:14.065',0.015
'0:14.065',0.015
'0:14.066',0.015
'0:14.066',0.015
'0:14.067',0.010
'0:14.067',0.010
'0:14.068',0.010
'0:14.068',0.010
'0:14.069',0.001
'0:14.069',0.001
'0:14.070',0.001
'0:14.070',0.001
'0:14.071',-0.011
'0:14.071',-0.011
'0:14.072',-0.011
'0:14.072',-0.011
'0:14.073',-0.009
'0:14.073',-0.009
'0:14.074',-0.009
'0:14.074',-0.009
'0:14.075',-0.012
'0:14.075',-0.012
'0:14.076',-0.012
'0:14.076',-0.012
'0:14.077',-0.018
'0:14.077',-0.018
'0:14.078',-0.018
'0:14.078',-0.018
'0:14.079',-0.027
'0:14.079',-0.027
'0:14.080',-0.027
'0:14.080',-0.027
'0:14.081',-0.024
'0:14.081',-0.024
'0:14.082',-0.024
'0:14.082',-0.024
'0:14.083',-0.021
'0:14.083',-0.021
'0:14.084',-0.021
'0:14.084',-0.021
'0:14.085',-0.023
'0:14.085',-0.023
'0:14.086',-0.023
'0:14.086',-0.023
'0:14.087',-0.026
'0:14.087',-0.026
'0:14.088',-0.026
'0:14.088',-0.026
'0:14.089',-0.018
'0:14.089',-0.018
'0:14.090',-0.018
'0:14.090',-0.018
'0:14.091',-0.024
'0:14.091',-0.024
'0:14.092',-0.024
'0:14.092',-0.024
'0:14.093',-0.013
'0:14.093',-0.013
'0:14.094',-0.013
'0:14.094',-0.013
'0:14.095',-0.005
'0:14.095',-0.005
'0:14.096',-0.005
'0:14.096',-0.005
'0:14.097',-0.022
'0:14.097',-0.022
'0:14.098',-0.022
'0:14.098',-0.022
'0:14.099',-0.011
'0:14.099',-0.011
'0:14.100',-0.011
'0:14.100',-0.011
'0:14.101',-0.007
'0:14.101',-0.007
'0:14.102',-0.007
'0:14.102',-0.007
'0:14.103',-0.010
'0:14.103',-0.010
'0:14.104',-0.010
'0:14.104',-0.010
'0:14.105',-0.009
'0:14.105',-0.009
'0:14.106',-0.009
'0:14.106',-0.009
'0:14.107',-0.006
'0:14.107',-0.006
'0:14.108',-0.006
'0:14.108',-0.006
'0:14.109',-0.001
'0:14.109',-0.001
'0:14.110',-0.001
'0:14.110',-0.001
'0:14.111',-0.002
'0:14.111',-0.002
'0:14.112',-0.002
'0:14.112',-0.002
'0:14.113',-0.001
'0:14.113',-0.001
'0:14.114',-0.001
'0:14.114',-0.001
'0:14.115',0.001
'0:14.115',0.001
'0:14.116',0.001
'0:14.116',0.001
'0:14.117',0.002
'0:14.117',0.002
'0:14.118',0.002
'0:14.118',0.002
'0:14.119',0.005
'0:14.119',0.005
'0:14.120',0.005
'0:14.120',0.005
'0:14.121',0.000
'0:14.121',0.000
'0:14.122',0.000
'0:14.122',0.000
'0:14.123',0.002
'0:14.123',0.002
'0:14.124',0.002
'0:14.124',0.002
'0:14.125',0.000
'0:14.126',0.000
'0:14.126',0.000
'0:14.127',0.000
'0:14.127',0.001
'0:14.128',0.001
'0:14.128',0.001
'0:14.129',0.001
'0:14.129',0.005
'0:14.130',0.005
'0:14.130',0.005
'0:14.131',0.005
'0:14.131',0.002
'0:14.132',0.002
'0:14.132',0.002
'0:14.133',0.002
'0:14.133',0.004
'0:14.134',0.004
'0:14.134',0.004
'0:14.135',0.004
'0:14.135',0.001
'0:14.136',0.001
'0:14.136',0.001
'0:14.137',0.001
'0:14.137',0.005
'0:14.138',0.005
'0:14.138',0.005
'0:14.139',0.005
'0:14.139',0.001
'0:14.140',0.001
'0:14.140',0.001
'0:14.141',0.001
'0:14.141',0.001
'0:14.142',0.001
'0:14.142',0.001
'0:14.143',0.001
'0:14.143',-0.001
'0:14.144',-0.001
'0:14.144',-0.001
'0:14.145',-0.001
'0:14.145',0.002
'0:14.146',0.002
'0:14.146',0.002
'0:14.147',0.002
'0:14.147',0.004
'0:14.148',0.004
'0:14.148',0.004
'0:14.149',0.004
'0:14.149',0.001
'0:14.150',0.001
'0:14.150',0.001
'0:14.151',0.001
'0:14.151',0.000
'0:14.152',0.000
'0:14.152',0.000
'0:14.153',0.000
'0:14.153',0.007
'0:14.154',0.007
'0:14.154',0.007
'0:14.155',0.007
'0:14.155',0.001
'0:14.156',0.001
'0:14.156',0.001
'0:14.157',0.001
'0:14.157',0.001
'0:14.158',0.001
'0:14.158',0.001
'0:14.159',0.001
'0:14.159',0.002
'0:14.160',0.002
'0:14.160',0.002
'0:14.161',0.002
'0:14.161',0.001
'0:14.162',0.001
'0:14.162',0.001
'0:14.163',0.001
'0:14.163',0.006
'0:14.164',0.006
'0:14.164',0.006
'0:14.165',0.006
'0:14.165',0.004
'0:14.166',0.004
'0:14.166',0.004
'0:14.167',0.004
'0:14.167',0.001
'0:14.168',0.001
'0:14.168',0.001
'0:14.169',0.001
'0:14.169',0.005
'0:14.170',0.005
'0:14.170',0.005
'0:14.171',0.005
'0:14.171',0.001
'0:14.172',0.001
'0:14.172',0.001
'0:14.173',0.001
'0:14.173',0.000
'0:14.174',0.000
'0:14.174',0.000
'0:14.175',0.000
'0:14.175',-0.002
'0:14.176',-0.002
'0:14.176',-0.002
'0:14.177',-0.002
'0:14.177',0.004
'0:14.178',0.004
'0:14.178',0.004
'0:14.179',0.004
'0:14.179',-0.004
'0:14.180',-0.004
'0:14.180',-0.004
'0:14.181',-0.004
'0:14.181',0.001
'0:14.182',0.001
'0:14.182',0.001
'0:14.183',0.001
'0:14.183',0.007
'0:14.184',0.007
'0:14.184',0.007
'0:14.185',0.007
'0:14.185',0.001
'0:14.186',0.001
'0:14.186',0.001
'0:14.187',0.001
'0:14.188',0.002
'0:14.188',0.002
'0:14.189',0.002
'0:14.189',0.002
'0:14.190',0.012
'0:14.190',0.012
'0:14.191',0.012
'0:14.191',0.012
'0:14.192',0.007
'0:14.192',0.007
'0:14.193',0.007
'0:14.193',0.007
'0:14.194',0.001
'0:14.194',0.001
'0:14.195',0.001
'0:14.195',0.001
'0:14.196',0.011
'0:14.196',0.011
'0:14.197',0.011
'0:14.197',0.011
'0:14.198',0.006
'0:14.198',0.006
'0:14.199',0.006
'0:14.199',0.006
'0:14.200',0.001
'0:14.200',0.001
'0:14.201',0.001
'0:14.201',0.001
'0:14.202',0.001
'0:14.202',0.001
'0:14.203',0.001
'0:14.203',0.001
'0:14.204',0.002
'0:14.204',0.002
'0:14.205',0.002
'0:14.205',0.002
'0:14.206',0.005
'0:14.206',0.005
'0:14.207',0.005
'0:14.207',0.005
'0:14.208',0.006
'0:14.208',0.006
'0:14.209',0.006
'0:14.209',0.006
'0:14.210',0.010
'0:14.210',0.010
'0:14.211',0.010
'0:14.211',0.010
'0:14.212',0.006
'0:14.212',0.006
'0:14.213',0.006
'0:14.213',0.006
'0:14.214',-0.002
'0:14.214',-0.002
'0:14.215',-0.002
'0:14.215',-0.002
'0:14.216',0.001
'0:14.216',0.001
'0:14.217',0.001
'0:14.217',0.001
'0:14.218',0.009
'0:14.218',0.009
'0:14.219',0.009
'0:14.219',0.009
'0:14.220',0.001
'0:14.220',0.001
'0:14.221',0.001
'0:14.221',0.001
'0:14.222',0.006
'0:14.222',0.006
'0:14.223',0.006
'0:14.223',0.006
'0:14.224',0.012
'0:14.224',0.012
'0:14.225',0.012
'0:14.225',0.012
'0:14.226',0.005
'0:14.226',0.005
'0:14.227',0.005
'0:14.227',0.005
'0:14.228',0.004
'0:14.228',0.004
'0:14.229',0.004
'0:14.229',0.004
'0:14.230',0.006
'0:14.230',0.006
'0:14.231',0.006
'0:14.231',0.006
'0:14.232',0.002
'0:14.232',0.002
'0:14.233',0.002
'0:14.233',0.002
'0:14.234',0.006
'0:14.234',0.006
'0:14.235',0.006
'0:14.235',0.006
'0:14.236',0.009
'0:14.236',0.009
'0:14.237',0.009
